IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP25;IP_PROP31;IP_PROP27;IP_PROP30;IP_PROP26;IP_PROP29;IP_PROP32;IP_PROP28;IP_PROP83;IP_PROP48;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2
484;Задвижка 30с41нж Ду150 Ру16;2314;Y;;;;;text;;;text;;500;;;51;;;;;;;;;;Реализация ТМЦ;;
485;Штанга буровая СБШ-250, 091-55.76.0000;2315;Y;;;;;text;;;text;;500;;;47;;;;;;;;;;Реализация ТМЦ;;
486;Автолампа А12-21-4;2316;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
487;Автолампа АКГ 24-75+701;2317;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
488;Блок БТОН;2318;Y;;;;;text;;;text;;500;;;52;;;;;;;;;;Реализация ТМЦ;;
489;Болт 340430;2319;Y;;;;;text;;;text;;500;;;35;;;;;;;;;;Реализация ТМЦ;;
490;Гайка М18 (342364);2320;Y;;;;;text;;;text;;500;;;35;;;;;;;;;;Реализация ТМЦ;;
491;Основание токосъемника 44.51378;2321;Y;;;;;text;;;text;;500;;;52;;;;;;;;;;Реализация ТМЦ;;
492;Палец 1080.02.15/1080.02.15-1;2322;Y;;;;;text;;;text;;500;;;53;;;;;;;;;;Реализация ТМЦ;;
493;Палец 540-2917446-11;2323;Y;;;;;text;;;text;;500;;;53;;;;;;;;;;Реализация ТМЦ;;
494;Палец 7523-2919078;2324;Y;;;;;text;;;text;;500;;;53;;;;;;;;;;Реализация ТМЦ;;
495;Палец задней подвески 540-2917446-20;2325;Y;;;;;text;;;text;;500;;;53;;;;;;;;;;Реализация ТМЦ;;
496;Подшипник 12316;2326;Y;;;;;text;;;text;;500;;;25;;;;;;;;;;Реализация ТМЦ;;
497;Подшипник 180312;2327;Y;;;;;text;;;text;;500;;;25;;;;;;;;;;Реализация ТМЦ;;
498;Подшипник 7618;2328;Y;;;;;text;;;text;;500;;;25;;;;;;;;;;Реализация ТМЦ;;
499;Подшипник 98316;2329;Y;;;;;text;;;text;;500;;;25;;;;;;;;;;Реализация ТМЦ;;
500;Поршень ЭК4.03.011;2330;Y;;;;;text;;;text;;500;;;53;;;;;;;;;;Реализация ТМЦ;;
501;Пружина 540-1712131;2331;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
502;Пружина 7555-3507048;2332;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
503;Пружина оттяжная 500-3501037;2333;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
504;Р/к цилиндра поворота 7547-34290098;2334;Y;;;;;text;;;text;;500;;;55;;;;;;;;;;Реализация ТМЦ;;
505;Реле РУБГТ-1-24-4;2335;Y;;;;;text;;;text;;500;;;31;;;;;;;;;;Реализация ТМЦ;;
506;Ротор Г256-3701200-Б;2336;Y;;;;;text;;;text;;500;;;52;;;;;;;;;;Реализация ТМЦ;;
507;Рукав МБС 14мм;2337;Y;;;;;text;;;text;;500;;;18;;;;;;;;;;Реализация ТМЦ;;
508;Рукав РВД 7523-8609380-01;2338;Y;;;;;text;;;text;;500;;;18;;;;;;;;;;Реализация ТМЦ;;
509;Рычаг левый 7523-3001031;2339;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
510;Сальник 4085479;2340;Y;;;;;text;;;text;;500;;;55;;;;;;;;;;Реализация ТМЦ;;
511;Сухарь колодки 375-3507064;2341;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
512;Трубопровод 8401-1118208;2342;Y;;;;;text;;;text;;500;;;52;;;;;;;;;;Реализация ТМЦ;;
513;Указатель давления Эи8059-2;2343;Y;;;;;text;;;text;;500;;;22;;;;;;;;;;Реализация ТМЦ;;
514;Фонарь габарит. перед ПФ-116;2344;Y;;;;;text;;;text;;500;;;55;;;;;;;;;;Реализация ТМЦ;;
515;КонсольPanasonic KX-590_МБ5047;2345;Y;;;;;text;;;text;;500;;;23;;;;;;;;;;Реализация ТМЦ;;
516;Радиотелефон Panasonic KX-PRL260RUB_БУ;2346;Y;;;;;text;;;text;;500;;;23;;;;;;;;;;Реализация ТМЦ;;
517;Телефон Panasonic KX-ЗКД 260 RUB_БУ;2347;Y;;;;;text;;;text;;500;;;22;;;;;;;;;;Реализация ТМЦ;;
518;Болт М20х260 кп 5.8;2348;Y;;;;;text;;;text;;500;;;35;;;;;;;;;;Реализация ТМЦ;;
519;Гайка М20 кп 6 ГОСТ 5915-70;2349;Y;;;;;text;;;text;;500;;;35;;;;;;;;;;Реализация ТМЦ;;
520;Гайка М20 кп6;2350;Y;;;;;text;;;text;;500;;;35;;;;;;;;;;Реализация ТМЦ;;
521;Гайка М20*2,5 кп 8;2351;Y;;;;;text;;;text;;500;;;35;;;;;;;;;;Реализация ТМЦ;;
522;Каболка  универсальная 10-14мм с пропиткой Е-1 ТУ-17 40-4266-91;2352;Y;;;;;text;;;text;;500;;;18;;;;;;;;;;Реализация ТМЦ;;
523;Кран шаровый LD КШЦФ Gas 080/070.016.Н/П.020 из стали 20 Ду80/70 Ру1,6МПа;2353;Y;;;;;text;;;text;;500;;;51;;;;;;;;;;Реализация ТМЦ;;
524;Подвес с зажимом 60/27;2354;Y;;;;;text;;;text;;500;;;52;;;;;;;;;;Реализация ТМЦ;;
525;Скоба К1157 УТ1,5;2355;Y;;;;;text;;;text;;500;;;52;;;;;;;;;;Реализация ТМЦ;;
526;Труба ПЭ100 SDR 17-225 ПИТ;2356;Y;;;;;text;;;text;;500;;;9;;;;;;;;;;Реализация ТМЦ;;
527;Фильтр газа ФГ16-50В-ДПД;2357;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
528;Фильтр газа ФГ16-80В-ДПД;2358;Y;;;;;text;;;text;;500;;;54;;;;;;;;;;Реализация ТМЦ;;
529;Фланец Ду225 Ру10;2359;Y;;;;;text;;;text;;500;;;51;;;;;;;;;;Реализация ТМЦ;;
530;Фланец стальной плоский LD 100*16 ст.20 ГОСТ 12820-80;2360;Y;;;;;text;;;text;;500;;;51;;;;;;;;;;Реализация ТМЦ;;
531;Фланец Ду250 Ру16;2361;Y;;;;;text;;;text;;500;;;51;;;;;;;;;;Реализация ТМЦ;;
532;Круг 8мм оцинкованный;2362;Y;;;;;text;;;text;;500;;;56;;;;;;;;;;Реализация ТМЦ;;
533;Планка прижимная. Марка А3, черт. 053-1-АС,6;2363;Y;;;;;text;;;text;;500;;;32;;;;;;;;;;Реализация ТМЦ;;
534;Трансформатор;2364;Y;;;;;text;;;text;;500;;;57;;;;;;;;;;Реализация ТМЦ;;
535;Трансформатор ТМЗ-1000 квт;2365;Y;;;;;text;;;text;;500;;;57;;;;;;;;;;Реализация ТМЦ;;
536;Трансформатор ТМЗ-1000/10-65 (6/0,4 кВ);2366;Y;;;;;text;;;text;;500;;;57;;;;;;;;;;Реализация ТМЦ;;
537;Трансформатор ТМ-1000;2367;Y;;;;;text;;;text;;500;;;57;;;;;;;;;;Реализация ТМЦ;;
539;Добор телескопический;2368;Y;;;;;text;;;text;;500;;;11;;;;;;;;;;Реализация ТМЦ;;
548;Лоток неперфорированный 500*100мм;2369;Y;;;;;text;;;text;;500;;;1;;;;;;;;;;Реализация ТМЦ;;
549;Муфта для двустенных труб 160мм;2370;Y;;;;;text;;;text;;500;;;44;;;;;;;;;;Реализация ТМЦ;;
550;Подвес с зажимом 60/27;2371;Y;;;;;text;;;text;;500;;;11;;;;;;;;;;Реализация ТМЦ;;
551;Рукав напорный РН-200 (10 м с муфтой и соед. кольцом);2372;Y;;;;;text;;;text;;500;;;50;;;;;;;;;;Реализация ТМЦ;;
552;Соединитель одноуровневый для ПП-профиля 60*27 (краб);2373;Y;;;;;text;;;text;;500;;;11;;;;;;;;;;Реализация ТМЦ;;
562;Кабель силовой АВВГ 3х185;2374;Y;;;;;text;;;text;;500;;;42;;;;;;;;;;Реализация ТМЦ;;
563;Кабель силовой АВВГ 3х185;2375;Y;;;;;text;;;text;;500;;;42;;;;;;;;;;Реализация ТМЦ;;
564;Кабель силовой АВВГ 3х185;2376;Y;;;;;text;;;text;;500;;;42;;;;;;;;;;Реализация ТМЦ;;
565;Кабель силовой АВВГ 3х185;2377;Y;;;;;text;;;text;;500;;;42;;;;;;;;;;Реализация ТМЦ;;
566;Кабель силовой АВВГ 3х185;2378;Y;;;;;text;;;text;;500;;;42;;;;;;;;;;Реализация ТМЦ;;
567;Комплект прямых участков КПУ-200/Т2;2379;Y;;;;;text;;;text;;500;;;26;;;;;;;;;;Реализация ТМЦ;;
568;Фильтр газа Ду200 ФГ-200;2380;Y;;;;;text;;;text;;500;;;21;;;;;;;;;;Реализация ТМЦ;;
569;Лоток листовой неперфорированный 100*400 L3000 сталь 1,5мм;2381;Y;;;;;text;;;text;;500;;;1;;;;;;;;;;Реализация ТМЦ;;
570;Лоток лестничный 500*100 L3000 сталь 1,2мм;2382;Y;;;;;text;;;text;;500;;;1;;;;;;;;;;Реализация ТМЦ;;
571;Крышка для лотка осн.400 L3000 (дл.3м);2383;Y;;;;;text;;;text;;500;;;1;;;;;;;;;;Реализация ТМЦ;;
572;Стойка кабельная К-1152 цУТ1,5;2384;Y;;;;;text;;;text;;500;;;1;;;;;;;;;;Реализация ТМЦ;;
573;Кран шаровой 11б27п1 Ду32 ВВ;2385;Y;;;;;text;;;text;;500;;;44;;;;;;;;;;Реализация ТМЦ;;
574;"Кронштейн Kromax OPTIMA-413 для ТВ/монитора 20""-55"", до 30кг";2386;Y;;;;;text;;;text;;500;;;20;;;;;;;;;;Реализация ТМЦ;;
575;Кран шаровой 11Б27п1 Ду25 ВВ Ру16;2387;Y;;;;;text;;;text;;500;;;44;;;;;;;;;;Реализация ТМЦ;;
576;Светильник WT068C NW LED18 L600 CFW PSU;2388;Y;;;;;text;;;text;;500;;;38;;;;;;;;;;Реализация ТМЦ;;
577;Кран шар. латунный ДУ15 РУ40 BH-HP бабочка;2389;Y;;;;;text;;;text;;500;;;44;;;;;;;;;;Реализация ТМЦ;;
578;Труба гофрированная ПВХ 20мм с протяжкой;2390;Y;;;;;text;;;text;;500;;;44;;;;;;;;;;Реализация ТМЦ;;
579;Скоба металлическая двухлапковая d31-32мм;2391;Y;;;;;text;;;text;;500;;;1;;;;;;;;;;Реализация ТМЦ;;
580;Ключ К1156цУТ1,5;2392;Y;;;;;text;;;text;;500;;;1;;;;;;;;;;Реализация ТМЦ;;
581;Система осушения воздуха;2393;Y;;;;;text;;;text;;500;;;26;;;;;;;;;;Реализация ТМЦ;;
588;Крепление (верх-низ);2394;Y;;;;;text;;;text;;500;;;28;;;;;;;;;;Реализация ТМЦ;;
589;Соединитель центральной поперечины мет;2395;Y;;;;;text;;;text;;500;;;28;;;;;;;;;;Реализация ТМЦ;;
590;Угловой соединитель;2396;Y;;;;;text;;;text;;500;;;28;;;;;;;;;;Реализация ТМЦ;;
591;Изложница для печи РНК-5;2397;Y;;;;;text;;;text;;500;;;7;;;;;;;;;;Реализация ТМЦ;;
592;Щит ЩУВ-3-1-380-7,5-0-2-12-IP54 (ММ027619ВА);2398;Y;;;;;text;;;text;;500;;;1;;;;;;;;;;Реализация ТМЦ;;
593;Блок сменный ЕТ-В-09-00-А ЕВРАЗТЕМП;2399;Y;;;;;text;;;text;;500;;;21;;;;;;;;;;Реализация ТМЦ;;
594;Траверса ТЛц 3,2/1000;2400;Y;;;;;text;;;text;;500;;;50;;;;;;;;;;Реализация ТМЦ;;
595;Фильтр газа ФГ16-80В-ДПД;2401;Y;;;;;text;;;text;;500;;;4;;;;;;;;;;Реализация ТМЦ;;
596;Фланец ст. плоский LD 80*16 ст.20 ГОСТ 12820-80;2402;Y;;;;;text;;;text;;500;;;44;;;;;;;;;;Реализация ТМЦ;;
597;Коммутатор WI-PS306GF-UPS, неуправляемый гигабитный;2403;Y;;;;;text;;;text;;500;;;20;;;;;;;;;;Реализация ТМЦ;;
598;Батарея солнечная SM 100-12 P;2404;Y;;;;;text;;;text;;500;;;20;;;;;;;;;;Реализация ТМЦ;;
599;"Клапан A-OWF-DE-N01.080.DXO.A тормозной двусторонний (G3/8""(VBCD)  настройка пружины 60:350BAR, 8:1)";2405;Y;;;;;text;;;text;;500;;;50;;;;;;;;;;Реализация ТМЦ;;
600;Резец проходной отогнутый 25*16*140 (Т5К10);2406;Y;;;;;text;;;text;;500;;;15;;;;;;;;;;Реализация ТМЦ;;
601;Резец отрезной 25*16*140 (Т5К10);2407;Y;;;;;text;;;text;;500;;;15;;;;;;;;;;Реализация ТМЦ;;
602;Гайка 32/16 G 3/4 для БКО, латунь;2408;Y;;;;;text;;;text;;500;;;50;;;;;;;;;;Реализация ТМЦ;;
603;Резец проходной упорный изогнутый 25*16*140 (Т5К10);2409;Y;;;;;text;;;text;;500;;;15;;;;;;;;;;Реализация ТМЦ;;
604;Гайка 27 СП-21,8 для БПО, латунь;2410;Y;;;;;text;;;text;;500;;;50;;;;;;;;;;Реализация ТМЦ;;
605;Отвод ст.90-89*3,5 ГОСТ 17375-2001;2411;Y;;;;;text;;;text;;500;;;44;;;;;;;;;;Реализация ТМЦ;;
606;Тройник сталь привар проход 33,7*4,5 ГОСТ 17376-01;2412;Y;;;;;text;;;text;;500;;;44;;;;;;;;;;Реализация ТМЦ;;
607;Гайка М16*1,5 левая;2413;Y;;;;;text;;;text;;500;;;34;;;;;;;;;;Реализация ТМЦ;;
608;Шланг T-Clip Gas HT-400, d125мм, 6 метров, устойчивый к высоким температурам, с зажимной спиралью;2414;Y;;;;;text;;;text;;500;;;50;;;;;;;;;;Реализация ТМЦ;;
609;Хомут 110-130 червячный;2415;Y;;;;;text;;;text;;500;;;50;;;;;;;;;;Реализация ТМЦ;;
610;Проволока вязальная 3,0 ГОСТ 3282-74;2416;Y;;;;;text;;;text;;500;;;34;;;;;;;;;;Реализация ТМЦ;;
611;Электрод контроля пламени КЭ L=700мм;2417;Y;;;;;text;;;text;;500;;;46;;;;;;;;;;Реализация ТМЦ;;
612;Резец проходной упорный отогнутый 25*16*140 Т5К10;2418;Y;;;;;text;;;text;;500;;;15;;;;;;;;;;Реализация ТМЦ;;
613;"Монитор 22"" TFT Samsung S22B300BL мб-948";2419;Y;;;;;text;;;text;;500;;;27;;;;;;;;;;Реализация ТМЦ;;
614;Системный блок Core i5 2.8/500Gb/DDR III 4Gb/Intel MB/W7 Pro  мб-968;2420;Y;;;;;text;;;text;;500;;;27;;;;;;;;;;Реализация ТМЦ;;
587;Центральная поперечина;2423;Y;;;;;text;;;text;;500;;;28;;;;;;;;;;Реализация ТМЦ;;
